Cause	Outcome	Number of mentions	Pearson's correlation	Independence	Date	ChatGPT
A17	I719	1	-0.0001471074	0	NA	0
A17	J86	7	-0.0001607457	0	NA	0
A17	N08	2	-0.0001622531	0	NA	0
A17	H669	1	-0.0001852062	0	NA	0
A17	K501	1	-0.0001900747	0	NA	0
A17	K130	1	-0.0002231117	0	NA	0
A17	H332	1	-0.000262793	0	NA	0
A17	N12	5	-0.0002676285	0	NA	0
A17	N19	2	-0.0003214988	0	NA	0
A17	M431	1	-0.0003311632	0	NA	0
A17	J47	1	-0.0004054907	0	NA	0
A17	J9851	2	NA	NA	1.0	0
A17	N186	1	NA	NA	1.0	0
A17	H3571	1	NA	NA	0.0	1
A17	N3289	3	NA	NA	0.6666666666666666	0
A17	L03213	1	NA	NA	0.5	0
A17	I314	3	NA	NA	0.0	0
A17	A6922	1	NA	NA	NA	1
A17	H3481	1	NA	NA	NA	1
A17	J0510	1	NA	NA	NA	1
A17	K56609	5	NA	NA	NA	0
A17	I2781	2	NA	NA	NA	0
A17	H0520	1	NA	NA	NA	0
A17	D7581	1	NA	NA	NA	0
A17	D6181	1	NA	NA	NA	0
J159	J960	4	0.01339955	1	0.8140096618357487	1
J159	J80	3	0.02089348	1	0.9444444444444444	0
Q614	N189	1	0.02127199	1	0.802439024390244	1
Q614	N19	4	0.01915129	1	0.7052631578947368	1
Q614	I10	1	0.00479508	1	0.6396011396011396	1
Q614	I150	1	-3.405261e-05	0	0.9705882352941176	1
Q614	I11	1	-0.0001256077	0	0.8333333333333334	1
Q614	N08	1	-0.0001830468	0	0.8461538461538461	0
K739	K766	10	0.07590428	1	0.7477477477477478	1
K739	K769	176	0.02379547	1	0.7477477477477478	1
K739	K81	6	0.004228522	1	0.6	1
K739	D58	1	0.009062076	1	1.0	0
K739	E13	3	0.006344924	1	1.0	0
K739	I515	1	-0.0001013538	0	0.9285714285714286	1
K739	G629	2	0.004615825	1	0.9	0
K739	K721	60	0.02369365	1	0.8717948717948718	0
K739	K831	5	0.002444984	0	0.8787878787878788	1
K739	K559	1	0.01590454	1	0.8461538461538461	0
K739	K740	4	0.1020375	1	0.7543859649122807	0
K739	D696	2	0.01438184	1	0.8108108108108109	0
K739	I42	1	0.004228667	0	0.75	1
K739	K821	1	-0.0002748201	0	0.7142857142857143	1
K739	E11	4	0.01337872	1	0.6708860759493671	0
K739	E10	3	0.009600216	1	0.6666666666666666	0
K739	H16	1	-0.0004093455	0	0.6666666666666666	1
K739	D649	3	0.00938889	1	0.6190476190476191	0
K739	K810	1	0.002600183	0	0.6	1
K739	K859	2	-0.0005573676	0	0.5555555555555556	1
K739	D59	1	0.007151737	1	0.5	0
K739	L43	2	0.007400403	1	0.25	0
K739	E801	3	-9.344326e-05	0	1.0	0
K739	D891	16	-9.878736e-05	0	1.0	0
K739	N04	3	-0.0003331593	0	1.0	0
K739	I674	1	-6.798932e-05	0	0.8666666666666667	0
K739	M350	1	0.003485451	0	0.8	0
K739	N032	2	-6.410087e-05	0	0.6666666666666666	0
K739	K85	4	-0.001109889	0	0.5555555555555556	0
K739	N08	9	0.00451453	0	0.3333333333333333	0
K739	D57	1	-0.0001155619	0	0.3333333333333333	0
K739	C220	35	0.02865512	1	NA	0
K739	C229	10	0.008434204	1	NA	0
K739	G587	1	-0.0001378588	0	0.0	0
K739	D56	1	-0.0001975879	0	0.0	0
K739	N10	1	-0.0003407881	0	NA	1
K739	D55	1	-3.925338e-05	0	NA	0
K739	D761	1	-3.925338e-05	0	NA	0
K739	A812	1	-5.996081e-05	0	NA	0
K739	C252	1	-0.0002126185	0	NA	0
K739	G610	3	-0.0003591533	0	NA	0
K739	K7460	378	NA	NA	0.7543859649122807	1
K739	K7469	1	NA	NA	0.7543859649122807	1
K739	K7291	2	NA	NA	0.8717948717948718	0
K739	D6181	1	NA	NA	0.7857142857142857	0
K739	K7682	3	NA	NA	0.7477477477477478	0
K739	I8501	1	NA	NA	0.6888888888888889	0
K739	I8390	1	NA	NA	0.5	0
K739	T7840	1	NA	NA	NA	0
K739	O4114	1	NA	NA	NA	0
K739	A6922	2	NA	NA	NA	0
K739	C801	1	NA	NA	NA	0
M300	I776	1	0.1468488	1	0.6756756756756757	1
M300	K25	1	0.005776207	1	0.8	0
M300	I21	1	0.00193806	0	0.7307692307692307	1
M300	I72	3	0.006147099	1	0.6666666666666666	0
M300	N17	1	0.01749271	1	0.6410256410256411	0
M300	N19	4	0.03542193	1	0.5555555555555556	0
M300	J960	1	-0.0003139896	0	0.8823529411764706	0
M300	K769	1	-0.0004249428	0	0.875	0
M300	G629	2	0.003798193	0	0.8571428571428571	0
M300	E85	1	-0.0001853045	0	NA	1
M300	K559	3	-0.0002724484	0	NA	1
M300	K37	1	-0.0003261466	0	NA	0
M300	N186	2	NA	NA	0.7076923076923077	1
M300	I2542	1	NA	NA	0.6304347826086957	0
I776	I10	3	0.02481515	1	0.38746908491343773	1
I776	I20	1	0.008537564	1	0.30754162585700295	1
I776	I72	2	0.007791973	1	0.7235294117647059	0
I776	I200	1	0.005761012	1	0.30754162585700295	0
I776	I719	5	0.002171412	0	0.6701754385964912	0
I776	I150	2	-0.0001628612	0	0.625	0
I776	I061	8	-0.0001573387	0	0.16666666666666666	0
I776	Q2549	1	NA	NA	0.42857142857142855	0
G510	H024	1	0.03977531	1	0.7823529411764706	1
G510	H022	10	0.103463	1	0.7823529411764706	0
G510	H021	3	0.05726033	1	0.7823529411764706	0
G510	H0253	1	NA	NA	0.7823529411764706	1
G510	H5781	3	NA	NA	0.6097560975609756	0
H024	H54	1	0.02381363	1	0.7190635451505016	0
H024	H042	1	0.03215534	1	0.6679144385026738	0
H024	H534	1	0.008500222	1	0.6488372093023256	0
H024	H5301	1	NA	NA	0.6488372093023256	0
H024	H5300	1	NA	NA	0.6488372093023256	0
N032	N04	55	0.09615267	1	0.7258064516129032	1
N032	N19	3	0.01693543	1	0.323943661971831	1
N032	N08	1	-0.0001383694	0	0.5877192982456141	1
N032	R80	6	-0.0001272045	0	NA	0
N032	N186	4	NA	NA	0.6036131774707758	1
N04	N179	1	0.04840545	1	0.7692307692307693	0
N04	I674	2	-0.0001036308	0	0.6904761904761905	1
N04	N19	7	0.05157979	1	0.5268817204301075	0
N04	E785	4	0.01086857	1	0.4479638009049774	0
N04	D801	1	-0.0003688703	0	0.8	0
N04	R80	7	0.1416994	1	NA	0
N04	N186	1	NA	NA	0.7235772357723578	0
M419	J960	1	0.004267543	1	0.8166666666666667	1
M419	J984	1	0.01403384	1	0.6945701357466063	0
M419	M541	1	0.0525624	1	0.46745562130177515	0
H209	H210	1	0.01619508	1	0.8046875	1
H209	H26	7	0.04814161	1	0.6729699666295884	0
H209	H54	7	0.02066926	1	0.6776859504132231	0
H209	H264	1	0.01890378	1	0.6729699666295884	0
H209	H262	13	0.01467371	1	0.6729699666295884	0
H209	H40	25	0.05235232	1	0.6307385229540918	0
H209	H332	1	0.00565149	1	0.5882352941176471	0
H209	H2154	1	NA	NA	0.8046875	1
H209	H4451	1	NA	NA	0.7358490566037735	0
H209	H3506	1	NA	NA	0.7316455696202532	0
H210	H54	1	0.01556902	1	0.7362637362637363	0
I770	G911	1	0.01107786	1	0.8095238095238095	1
I770	I679	2	0.008550458	1	0.6821917808219178	1
I770	I10	1	0.009987736	1	0.38746908491343773	1
I770	G959	1	0.007790108	1	0.7209302325581395	0
I770	H931	2	0.01241663	1	0.3969465648854962	0
I770	G510	1	-0.0006123524	0	0.3333333333333333	1
I770	I509	2	0.001517573	0	0.6834532374100719	0
I770	K766	1	0.003644741	0	0.6448598130841121	0
I770	H474	1	-4.611032e-05	0	0.4358974358974359	0
I770	K85	1	0.003670692	0	0.4027777777777778	0
I770	G500	3	0.00461646	0	0.25	0
I770	G9382	1	NA	NA	0.6235294117647059	1
I770	H3481	1	NA	NA	0.509090909090909	1
I770	H0520	1	NA	NA	0.5625	0
G911	H905	1	-0.000425397	0	0.48	0
I330	I509	2	0.03593185	1	0.7833333333333333	1
I330	I72	14	0.02360085	1	0.7272727272727273	1
I330	I061	13	0.03301854	1	0.7	1
I330	I514	1	0.02509256	1	0.7033492822966507	1
I330	I050	1	0.02195734	1	0.6896551724137931	1
I330	I253	1	0.00996197	1	0.484251968503937	1
I330	N08	1	0.008159319	1	0.36363636363636365	1
I330	I21	1	0.01272702	1	0.32098765432098764	1
I330	I070	1	-8.474866e-05	0	0.8333333333333334	1
I330	I679	1	0.01211751	1	0.7777777777777778	0
I330	Q233	1	0.0177773	1	0.6875	0
I330	Q251	1	0.02324774	1	0.5	0
I330	I2782	1	NA	NA	0.8372093023255814	1
H021	H042	2	0.1432402	1	0.6679144385026738	1
H021	H160	1	0.01752797	1	0.6666666666666666	1
K297	K920	3	0.0636706	1	0.7474704289582442	1
K297	K25	1	0.15409	1	0.7395507534830822	0
K297	K3183	1	NA	NA	0.8568564554931837	1
I311	I509	1	0.02239791	1	0.7873563218390804	1
I311	K929	1	-0.0002168672	0	0.5982142857142857	0
G710	I420	1	0.007350748	1	0.8	1
G710	I42	2	0.01047556	1	0.8	0
G710	J960	1	0.004741193	0	0.9	0
G710	M419	2	0.002326675	0	0.3	0
G710	T79A0	1	NA	NA	NA	0
E41	L89	3	0.03157277	1	1.0	0
E41	H54	1	0.01157237	1	1.0	0
E41	D649	2	0.009569039	1	1.0	0
E41	E162	1	-0.0002026495	0	1.0	0
E41	I519	1	-0.0001696512	0	0.6666666666666666	0
E41	N189	1	-0.0003557422	0	0.6666666666666666	0
E41	E550	1	-1.409884e-05	0	0.5	0
E41	J984	1	-0.0002015778	0	0.0	0
E41	E15	1	-9.969349e-06	0	NA	0
E41	E50	1	-1.151163e-05	0	NA	0
E41	E512	2	-2.699773e-05	0	NA	0
E41	R413	1	-0.0001598613	0	NA	0
E41	N62	2	-0.0001721815	0	NA	0
E41	M899	1	-0.000175056	0	NA	0
E41	G629	2	-0.0002187109	0	NA	0
E41	K0510	1	NA	NA	NA	1
E41	H461	1	NA	NA	NA	0
E41	D6181	1	NA	NA	NA	0
E271	I46	1	0.006156352	1	0.8	1
E271	E162	1	0.02807643	1	0.6881720430107527	0
E271	G939	1	-0.000539261	0	0.5735294117647058	1
E271	I420	1	-0.0009862177	0	0.5714285714285714	1
E271	M797	1	0.005709998	1	0.4187192118226601	0
M34	I730	4	0.2324463	1	0.5704697986577181	1
M34	J849	1	0.07601756	1	0.87	0
M34	K224	1	0.02350785	1	0.7878787878787878	0
M34	M810	1	0.007290671	1	0.7714285714285715	0
M34	I10	2	0.01344201	1	0.6757990867579908	0
M34	J679	1	-0.0003133905	0	NA	0
M34	I2720	1	NA	NA	0.8974358974358975	0
M45	M41	1	0.00869495	1	0.7941176470588235	1
M45	M419	1	0.007387381	1	0.7941176470588235	0
M45	M212	1	0.004830715	1	0.7916666666666666	0
M45	M246	3	0.0165483	1	0.673469387755102	0
M45	M1990	2	0.004514968	1	0.6269284712482468	0
M45	M545	1	0.01876199	1	0.6055646481178396	0
M45	Q233	1	0.01020737	1	0.4444444444444444	0
M45	E85	7	0.001944435	0	1.0	0
M45	N08	1	0.002119306	0	0.8571428571428571	0
M45	I72	1	-0.0002169825	0	0.5	0
M45	H1505	1	NA	NA	0.7333333333333333	0
M45	M278	1	NA	NA	NA	0
N289	E875	2	0.04782372	1	0.7544288332315211	1
N289	E877	1	0.02384529	1	0.7544288332315211	1
N289	N19	1	0.06257933	1	0.6079632465543645	1
N289	D696	1	0.01328392	1	0.7053571428571429	0
N289	E213	5	0.03042466	1	0.673728813559322	0
N289	D649	5	0.03554903	1	0.6454601605929586	0
N289	G629	1	0.009338318	1	0.6666666666666666	0
E875	I452	4	0.008195094	1	0.6472	1
E875	I443	2	0.01075592	1	0.603440260344026	1
E875	I472	2	0.02057952	1	0.5266272189349113	1
E875	I21	2	0.03923072	1	0.36969506444514305	1
E875	I46	20	0.03920343	1	0.8654906284454245	0
E875	N19	1	0.1141209	1	0.5132013201320133	0
E875	I4460	1	NA	NA	0.603440260344026	1
E213	K590	1	0.01452645	1	0.595	1
E213	N250	1	0.04944624	1	0.6037735849056604	0
E213	E164	1	-7.115551e-05	0	0.6458333333333334	0
E213	M899	2	-0.001530259	0	0.52	0
E213	G9341	1	NA	NA	0.6530612244897959	0
E213	H1842	1	NA	NA	0.5714285714285714	0
H491	H502	1	0.054653	1	0.7444444444444445	1
H491	H532	3	0.08350887	1	0.735973597359736	0
H502	H532	1	0.08193229	1	0.7712	0
J860	J43	1	0.02521921	1	0.7735849056603774	1
J860	J931	5	0.01689552	1	0.8461538461538461	0
J860	J852	1	-0.0001334386	0	0.9333333333333333	0
J860	J9382	1	NA	NA	0.8461538461538461	0
H508	H532	7	0.02668871	1	0.7712	1
H508	F419	1	-0.0009630961	0	0.7579617834394905	0
H508	H54	1	-0.0004003443	0	0.7094017094017094	0
H508	H5300	22	NA	NA	0.7712	0
I150	I517	2	0.007941727	1	0.7818181818181819	1
I150	J81	1	0.02118216	1	0.6363636363636364	1
I150	I11	1	0.01795217	1	0.6666666666666666	0
I150	I420	1	-0.0002616541	0	0.6666666666666666	0
I150	R80	1	0.01332813	1	NA	0
I150	I6783	1	NA	NA	0.8620689655172413	0
E83	I519	1	0.01079595	1	0.6263616557734205	1
E83	N08	2	0.02493344	1	0.5369127516778524	1
E83	K831	1	0.02332109	1	0.6639784946236559	0
E83	K769	2	0.0385249	1	0.6054216867469879	0
E83	G629	2	0.03394437	1	0.5518987341772152	0
E83	I42	1	0.01296948	1	0.4857142857142857	0
E83	N21	1	0.01054397	1	0.4155844155844156	0
E83	N20	1	0.02861723	1	0.39420935412026725	0
E83	H359	1	0.004551339	1	0.39443155452436196	0
E83	N23	1	0.0146045	1	0.1932367149758454	0
E83	G40909	2	NA	NA	0.3989071038251366	1
E83	E7220	2	NA	NA	0.7272727272727273	0
E83	N22	1	NA	NA	NA	0
M10	N189	1	0.1073293	1	0.6802884615384616	1
M10	G560	4	0.01386623	1	0.5269461077844312	1
M10	E85	3	0.003663639	1	0.8043478260869565	0
M10	N08	1	0.02812029	1	0.7301587301587301	0
M10	M1990	2	0.01431134	1	0.5324675324675324	0
M10	M541	1	0.009153874	1	0.49943782325163033	0
M10	H16	1	0.005349547	1	0.46875	0
M10	M129	1	NA	NA	0.5882352941176471	1
J10	J960	1	0.03580598	1	0.7514970059880239	1
N329	N139	1	0.005917033	1	0.7799079754601227	1
I339	I679	1	0.006461263	1	0.7777777777777778	1
I339	I46	1	0.01319734	1	0.8125	0
I339	I509	2	0.01041314	1	0.7833333333333333	0
I339	M00	1	0.01129709	1	0.75	0
I339	I061	11	-3.516942e-05	0	0.7	1
I339	G453	1	-0.0001135913	0	0.6122448979591837	1
I339	D761	1	-1.628007e-05	0	1.0	0
I339	D65	1	-6.018759e-05	0	1.0	0
I339	D735	1	-9.065318e-05	0	0.9583333333333334	0
I339	I63	1	0.003211941	0	0.8089887640449438	0
I339	I72	5	-0.0002377775	0	0.7272727272727273	0
I42	I509	10	0.1651507	1	0.6746680286006129	0
I42	Q233	1	0.006832433	1	0.7931034482758621	0
I42	I5084	2	NA	NA	0.6746680286006129	1
I42	I5020	2	NA	NA	0.6746680286006129	1
I42	I502	1	NA	NA	0.6746680286006129	0
N03	N189	5	0.1735484	1	0.6036131774707758	1
N03	N19	30	0.08415152	1	0.323943661971831	1
N03	N04	5	0.06434527	1	0.7258064516129032	0
N03	E213	1	0.02326097	1	0.7580645161290323	0
N03	N08	3	0.1004704	1	0.5877192982456141	0
N03	N289	4	0.0655825	1	0.41479099678456594	0
N03	E853	1	0.03530827	1	0.4444444444444444	0
N03	N186	15	NA	NA	0.6036131774707758	1
I40	I509	1	0.01963469	1	0.7567567567567568	1
I40	I420	1	0.03222427	1	0.6842105263157895	1
I40	I472	1	0.004189616	0	0.8	1
I40	I253	2	-0.000179331	0	0.7407407407407407	1
I40	J150	1	-0.0001419643	0	1.0	0
E87	I519	1	0.03677296	1	0.6556962025316456	1
E87	N08	2	0.08557645	1	0.5656370656370656	1
E87	K831	1	0.03881796	1	0.6673286991062563	0
E87	K769	2	0.04693292	1	0.6095544327055581	0
E87	G629	2	0.06027017	1	0.5403788634097707	0
E87	I42	1	0.04920938	1	0.5362962962962963	0
E87	H359	1	0.006040623	1	0.37561663143058494	0
E87	G40909	2	NA	NA	0.3584173778122576	1
E87	E7220	2	NA	NA	0.56	0
B27	D696	2	0.02904273	1	0.7450980392156863	1
B27	K739	8	-0.0001868977	0	1.0	1
B27	K81	1	0.001049132	0	0.9130434782608695	1
B27	D70	1	0.02342315	1	0.8055555555555556	0
B27	D58	2	0.02156944	1	0.7142857142857143	0
B27	D59	2	0.0259259	1	0.6	0
B27	D733	1	-8.221679e-05	0	1.0	0
B27	I40	1	-0.0001240875	0	1.0	0
B27	D56	2	-0.000168951	0	1.0	0
B27	D735	2	-0.0001868977	0	1.0	0
B27	H492	1	-0.0002260237	0	1.0	0
B27	E162	1	-0.0006822694	0	1.0	0
B27	N189	1	0.0007821474	0	0.9466666666666667	0
B27	N12	1	-0.0006654564	0	0.9473684210526315	0
B27	N08	1	-0.0004034411	0	0.8888888888888888	0
B27	L50	1	-0.0004071548	0	0.8670886075949367	0
B27	D692	3	-0.0001078976	0	0.7450980392156863	0
B27	D57	2	-9.881322e-05	0	0.25	0
B27	A6922	1	NA	NA	1.0	1
B27	D55	2	-3.356427e-05	0	NA	0
B27	Q249	1	-0.0001450233	0	NA	0
B27	J9851	1	NA	NA	0.9345238095238095	1
B27	D6181	1	NA	NA	0.7692307692307693	0
J449	J438	1	0.02363885	1	0.7459293394777265	1
J449	D649	7	0.07435254	1	0.6287339971550497	1
J449	G936	1	0.007843211	1	0.6637931034482759	1
J449	I10	13	0.1403975	1	0.4426229508196721	1
J449	D751	1	0.03258987	1	0.4681933842239186	1
J449	G510	7	0.01515264	1	0.4015151515151515	1
J449	M750	2	0.009849414	1	0.3392070484581498	1
J449	J43	1	0.2514221	1	0.7459293394777265	0
J449	J960	44	0.06630709	1	0.8886517253646389	0
J449	I46	1	0.03536249	1	0.8557312252964426	0
J449	I517	2	0.06259598	1	0.7423564504101416	0
J449	J984	2	0.07518421	1	0.6532403821327136	0
J449	G939	1	0.008508811	1	0.6637931034482759	0
J449	D59	23	0.008362102	1	0.6363636363636364	0
J449	H26	1	0.06296497	1	0.5725548164572555	0
J449	J931	1	0.03412411	1	0.5508345978755691	0
J449	M810	1	0.004838611	1	0.5535714285714286	0
J449	I730	3	0.01789377	1	0.5392599277978339	0
J449	K859	1	0.02219152	1	0.47	0
J449	I21	3	0.06924568	1	0.3768300445576066	0
J449	E059	1	0.02391968	1	0.3696319018404908	0
J449	K25	7	0.0436717	1	0.3440273037542662	0
J449	M793	1	0.008863622	1	0.3722984697901877	0
J449	J45	6	0.1742058	1	0.18921370967741935	0
J449	K26	1	0.03855649	1	0.2686056458511548	0
J449	L50	14	0.009479486	1	0.265625	0
J449	J300	1	0.007520639	1	0.17384916748285995	0
J449	A32	2	0.002450515	0	1.0	0
J449	D58	19	0.001900511	0	0.6129032258064516	0
J449	D55	19	0.00543439	0	0.5	0
J449	D57	19	0.0007740651	0	0.4230769230769231	0
J449	D56	19	0.00141285	0	0.38461538461538464	0
J449	G710	1	0.002530579	0	0.3333333333333333	0
J449	R413	1	0.01677442	1	NA	0
J449	C859	1	0.01312045	1	NA	0
J449	T782	1	0.008101839	1	NA	0
J449	S121	4	0.004351217	1	NA	0
J449	A00	1	-0.0004116086	0	0.0	0
J449	R823	6	0.004587504	0	NA	0
J449	S128	1	0.003198377	0	NA	0
J449	I2720	37	NA	NA	0.8335112059765208	1
J449	I4901	1	NA	NA	0.5361284567350579	1
J449	I2781	9	NA	NA	0.8335112059765208	0
J449	E8352	1	NA	NA	0.7811418685121108	0
J449	I5081	3	NA	NA	0.7308516336368506	0
J449	D6951	1	NA	NA	0.711340206185567	0
J449	H1820	2	NA	NA	0.6897689768976898	0
J449	H550	4	NA	NA	0.6333333333333333	0
J449	I7389	2	NA	NA	0.5392599277978339	0
J449	G40909	1	NA	NA	0.4091981132075472	0
J449	C801	1	NA	NA	NA	1
J438	J960	3	-0.0002528794	0	0.8133836003770029	1
J438	J931	2	0.01362697	1	0.6433566433566433	0
J438	E872	1	0.004641136	0	0.7491554054054054	0
J438	I2781	2	NA	NA	0.8075880758807588	1
J438	I2720	1	NA	NA	0.8075880758807588	1
E050	I313	1	0.006695128	1	0.7623762376237624	1
E050	E039	3	0.0559073	1	0.6943328871039715	1
E050	H508	1	0.03425438	1	0.7	1
E050	I21	1	0.005262557	1	0.5664488017429193	1
E050	K831	1	0.00207932	0	0.7814569536423841	1
E050	G560	1	0.003695751	1	0.6372881355932203	0
E050	I420	1	-0.000126135	0	0.6173913043478261	1
E050	E049	2	0.005301275	1	0.570873786407767	0
E050	G723	4	-0.000157382	0	0.8333333333333334	0
E050	I514	1	-0.0005423956	0	0.7710084033613446	0
E050	I871	1	-0.0007362312	0	0.7090909090909091	0
E050	E031	3	-0.0002155059	0	0.6943328871039715	0
E050	N032	1	-0.000157382	0	0.5964912280701754	0
E050	F39	1	-0.000427427	0	0.5	0
E050	I2720	1	NA	NA	0.8376068376068376	1
E050	E71110	1	NA	NA	1.0	0
E050	E8352	3	NA	NA	0.8006134969325154	0
E050	C801	1	NA	NA	NA	0
J942	I871	1	0.01466046	1	0.5	1
J942	J960	1	0.003991724	0	0.8631578947368421	1
J942	I72	1	0.007240334	1	0.7	0
H512	H532	1	0.03183139	1	0.7358490566037735	1
Q444	K830	1	0.03034297	1	0.7368421052631579	1
Q444	K766	2	0.01490508	1	0.6310679611650486	0
Q444	C801	1	NA	NA	NA	0
M32	N19	4	0.009993929	1	0.7567567567567568	1
M32	N08	4	0.06756657	1	0.9850746268656716	0
M32	D841	1	0.0105111	1	1.0	0
M32	G959	1	0.006298004	1	0.8888888888888888	0
M32	G629	1	0.008569765	1	0.7714285714285715	0
M32	E85	1	0.006968662	1	0.6666666666666666	0
M32	N04	1	0.01937598	1	0.5555555555555556	0
M32	I519	1	0.001933388	0	0.890625	0
M32	M810	1	-0.0004197803	0	0.7990196078431373	0
M32	H40	1	0.00121008	0	0.7727272727272727	0
M32	N186	2	NA	NA	0.8431372549019608	0
M32	D6861	4	NA	NA	0.7238095238095238	0
E75	N08	2	0.01620718	1	0.75	1
E75	I519	1	0.005426708	0	0.7692307692307693	1
E75	H359	1	0.01438771	1	0.6666666666666666	0
E75	I42	1	0.01221014	1	0.2857142857142857	0
E75	G629	2	0.004008145	0	1.0	0
E75	K769	2	-0.0004073498	0	1.0	0
E75	K831	1	-0.0004472934	0	0.75	0
E75	G40909	2	NA	NA	0.6666666666666666	1
E75	E7220	2	NA	NA	NA	0
G43	I21	1	0.003504266	1	0.7584269662921348	1
G43	I679	1	0.02623619	1	0.8576429404900817	0
G43	H5705	2	NA	NA	0.7561349693251533	0
N200	N11	1	0.02904497	1	0.7307692307692307	1
N200	N08	2	0.01346237	1	0.7323943661971831	1
N200	N19	2	0.03096455	1	0.6788617886178862	1
N200	N16	2	0.005529912	1	0.6666666666666666	1
N200	N136	1	0.05663611	1	0.8514632799558255	0
N200	N1330	2	NA	NA	0.8514632799558255	0
N200	K56609	1	NA	NA	0.6728232189973615	0
N11	I10	4	0.01597356	1	0.5094339622641509	1
N11	N19	17	0.04097576	1	0.4823529411764706	1
N11	N08	1	0.0145394	1	0.7777777777777778	0
N11	E85	2	0.005696155	0	1.0	0
N11	K315	1	-0.0004165219	0	0.6666666666666666	0
N11	N04	2	0.004926401	0	0.4	0
N11	N186	2	NA	NA	0.610062893081761	1
N11	N2589	1	NA	NA	0.5555555555555556	1
A19	D649	1	0.007813069	1	0.75	1
A19	E271	16	0.03419957	1	1.0	0
A19	D86	1	0.01952198	1	1.0	0
A19	K764	1	-6.646209e-06	0	1.0	1
A19	D733	4	-1.9939e-05	0	1.0	1
A19	E272	1	-3.670743e-05	0	1.0	1
A19	D721	1	-4.383914e-05	0	1.0	1
A19	G932	2	-4.816219e-05	0	1.0	1
A19	G03	3	-5.105746e-05	0	1.0	1
A19	J80	11	-6.713936e-05	0	1.0	1
A19	J960	12	-0.0001032351	0	1.0	1
A19	J984	2	-0.0001645872	0	1.0	1
A19	D696	2	-0.0001917915	0	1.0	1
A19	J47	1	0.009426514	1	0.6666666666666666	0
A19	M779	1	-9.772831e-05	0	0.6666666666666666	1
A19	D761	5	-8.13992e-06	0	1.0	0
A19	K833	1	-1.9939e-05	0	1.0	0
A19	K311	1	-6.892661e-05	0	0.0	1
A19	N739	1	-7.96426e-05	0	1.0	0
A19	I719	2	-8.870839e-05	0	1.0	0
A19	D693	1	-0.0001028054	0	1.0	0
A19	K766	1	-0.0001276065	0	1.0	0
A19	I420	1	-0.0001351159	0	0.0	1
A19	M706	1	-0.0001414503	0	1.0	0
A19	E162	1	-0.0001654622	0	1.0	0
A19	M431	1	-0.0001996973	0	1.0	0
A19	G560	3	-0.0005058549	0	1.0	0
A19	I10	1	0.000196726	0	0.9285714285714286	0
A19	M793	2	-2.780416e-05	0	0.7777777777777778	0
A19	M541	2	-0.0001588188	0	0.75	0
A19	H669	1	-0.0001116826	0	0.5	0
A19	M1990	4	-0.0001336309	0	0.2222222222222222	0
A19	N16	1	-2.442045e-05	0	NA	1
A19	L04	1	-4.556904e-05	0	NA	1
A19	E232	1	-4.929586e-05	0	NA	1
A19	I871	1	-6.218223e-05	0	NA	1
A19	K315	3	-6.564094e-05	0	0.0	0
A19	I81	1	-6.876605e-05	0	NA	1
A19	K501	1	-0.0001146184	0	0.0	0
A19	I72	5	-0.0001188871	0	NA	1
A19	G510	3	-0.0001395561	0	NA	1
A19	J43	1	-0.0002297676	0	NA	1
A19	E8352	6	NA	NA	1.0	1
A19	H3571	1	NA	NA	1.0	1
A19	J940	1	-9.399181e-06	0	NA	0
A19	S128	1	-1.243399e-05	0	NA	0
A19	N911	2	-1.820167e-05	0	NA	0
A19	M318	1	-1.93772e-05	0	NA	0
A19	J438	1	-2.302374e-05	0	NA	0
A19	E853	3	-2.616704e-05	0	NA	0
A19	M023	1	-2.780416e-05	0	NA	0
A19	H309	4	-2.780416e-05	0	NA	0
A19	J386	1	-3.152733e-05	0	NA	0
A19	L603	1	-3.152733e-05	0	NA	0
A19	J860	2	-3.700713e-05	0	NA	0
A19	K739	1	-4.532595e-05	0	NA	0
A19	Q430	1	-4.629066e-05	0	NA	0
A19	G825	1	-4.652871e-05	0	NA	0
A19	I898	1	-5.359151e-05	0	NA	0
A19	H46	1	-5.541614e-05	0	NA	0
A19	E85	8	-6.092539e-05	0	NA	0
A19	B44	1	-6.746783e-05	0	NA	0
A19	G822	5	-6.812002e-05	0	NA	0
A19	J931	1	-6.956516e-05	0	NA	0
A19	J948	2	-7.082503e-05	0	NA	0
A19	H209	5	-7.99198e-05	0	NA	0
A19	H16	1	-8.488543e-05	0	NA	0
A19	E230	1	-8.527542e-05	0	NA	0
A19	J86	7	-9.69325e-05	0	NA	0
A19	N08	2	-9.784147e-05	0	NA	0
A19	K130	1	-0.0001345403	0	NA	0
A19	I313	3	-0.0001425438	0	NA	0
A19	H332	1	-0.0001584688	0	NA	0
A19	N12	5	-0.0001613848	0	NA	0
A19	N19	2	-0.0001938695	0	NA	0
A19	K56609	5	NA	NA	1.0	0
A19	J9851	2	NA	NA	1.0	0
A19	D6181	1	NA	NA	1.0	0
A19	L03213	1	NA	NA	1.0	0
A19	N186	1	NA	NA	0.8333333333333334	0
A19	N3289	3	NA	NA	0.5	0
A19	A6922	1	NA	NA	NA	1
A19	H3481	1	NA	NA	NA	1
A19	J0510	1	NA	NA	NA	1
A19	I314	3	NA	NA	NA	0
A19	I2781	2	NA	NA	NA	0
A19	H0520	1	NA	NA	NA	0
